total_bill,tip,sex,smoker,day,time,size
26.73466420172895,2.065166271471245,Male,No,Sun,Dinner,3
7.008152650901835,2.4533347147670868,Male,Yes,Sun,Dinner,2
24.292272804697703,5.027556605170814,Female,No,Sat,Lunch,2
-4.906443940329719,3.835496933552646,Female,No,Sun,Dinner,2
13.99768463433671,4.520884231862928,Male,No,Sat,Lunch,3
15.215434725964606,3.738541730785223,Male,No,Sun,Dinner,1
28.400362591089966,3.293798779079043,Male,No,Sun,Lunch,3
22.661171213901916,4.222153303121057,Female,No,Fri,Dinner,2
29.266593086797798,2.923522224055218,Female,No,Sat,Lunch,2
6.395545747262551,1.8725925054682657,Female,No,Sun,Dinner,2
0.812531815079879,1.2047718801589606,Female,No,Sun,Dinner,2
28.27627124692927,3.125829224161242,Male,Yes,Thur,Dinner,2
26.11965693649592,3.3627665996987997,Male,Yes,Sat,Lunch,4
37.97766363995993,2.365932228210351,Female,Yes,Thur,Dinner,3
23.81759291046336,0.8355658490920197,Male,No,Fri,Dinner,4
20.387844797431303,3.355224470677405,Male,No,Fri,Dinner,3
14.190122075816806,1.783094736354534,Male,No,Sun,Dinner,3
6.097602723964648,3.13365028644077,Male,No,Sat,Dinner,2
26.805538749844846,3.5996751539613516,Female,No,Sun,Lunch,4
38.78535248510957,2.549287332004384,Male,No,Thur,Lunch,1
9.376145128726577,2.713798064035053,Female,No,Sun,Dinner,2
28.947305439809533,2.580030785437936,Female,Yes,Thur,Dinner,1
27.217175058043544,2.2597100282644274,Male,Yes,Fri,Lunch,1
23.766263587910405,7.069276269776953,Male,No,Sat,Lunch,4
13.019459059487133,3.9925465923898216,Male,Yes,Sun,Lunch,2
20.762442059839003,-0.2019758018381692,Female,Yes,Sun,Lunch,3
11.856535702655545,3.3426369869172974,Female,Yes,Fri,Dinner,4
15.845740925467325,3.8166506874410127,Male,No,Sun,Dinner,4
16.60636202851757,2.8903260042763526,Male,Yes,Thur,Lunch,2
13.198157984643952,4.319214869111448,Male,No,Sun,Dinner,3
35.27295318009973,2.844244728160559,Female,Yes,Sat,Lunch,3
17.688265238981142,2.5510218424846967,Female,Yes,Fri,Dinner,4
25.892723027741017,4.5975756480418255,Male,No,Sun,Lunch,1
20.801121741752503,0.6980906965001625,Male,No,Thur,Dinner,3
14.086397085325133,2.2759486458931892,Female,Yes,Fri,Dinner,6
25.256757948689756,4.857760408775523,Female,Yes,Sat,Dinner,3
21.023780987378725,2.1794572754112402,Male,No,Thur,Lunch,3
17.32758379218604,2.3388276804690165,Male,Yes,Sat,Dinner,2
26.568653611225614,4.390231749516919,Female,Yes,Sun,Dinner,1
17.807810954368936,3.380425681313094,Female,No,Sun,Dinner,3
10.749300646502356,3.0484552767416506,Male,Yes,Sat,Lunch,2
30.04544681611859,3.2912790484423042,Female,Yes,Fri,Dinner,3
20.62219664056826,4.129589807348218,Female,No,Thur,Dinner,3
30.78976248509533,3.7872311252777306,Male,No,Fri,Dinner,3
19.336490376584283,3.4582534339148627,Female,Yes,Sun,Lunch,4
18.228900923075745,2.8948798737435952,Female,No,Sat,Lunch,2
5.299637451623598,1.9934342203519495,Male,Yes,Fri,Lunch,3
14.839972216952027,3.642878239977259,Male,Yes,Thur,Lunch,2
27.293748428885706,4.963771659627652,Female,Yes,Thur,Lunch,6
18.700437817115265,3.8254513157645755,Female,No,Fri,Lunch,2
24.871109744319085,2.259102008805352,Male,No,Thur,Dinner,2
24.82230566727398,5.387472334267536,Male,No,Fri,Dinner,3
8.25654328333898,3.2954432826618474,Female,Yes,Thur,Lunch,3
10.470970389933733,1.8673429844040643,Male,No,Sun,Dinner,2
29.353604480336386,4.498172559443551,Male,Yes,Sat,Lunch,1
19.881277956187102,4.366326077539496,Male,No,Thur,Lunch,3
25.30733208522276,1.9486225253184755,Female,No,Sat,Dinner,3
24.896355502024342,1.7751852710504437,Female,No,Sun,Dinner,3
18.000144256952858,1.6199303034140942,Male,Yes,Sun,Dinner,5
13.29068756871919,4.920389043837639,Male,No,Sun,Dinner,1
21.466471298346907,3.883935955553706,Female,No,Sat,Lunch,2
13.201075147372928,2.417831178958545,Male,No,Thur,Dinner,3
28.448732723683243,3.078466347930938,Male,Yes,Thur,Dinner,4
20.876689362265545,3.922977799726257,Male,Yes,Thur,Dinner,1
7.4674550492311145,2.2611116425523385,Male,No,Thur,Dinner,2
23.228083897927533,1.2859458179235308,Female,No,Fri,Dinner,3
13.036204986807522,2.705724241060699,Female,No,Fri,Lunch,6
18.274061007434632,0.8938881920092667,Female,Yes,Sat,Lunch,1
23.91400995417476,2.3091640918912697,Male,No,Sun,Dinner,4
20.477396240943236,3.4427938601598904,Male,No,Thur,Lunch,2
22.69118271428487,4.138295557827795,Male,No,Thur,Lunch,5
7.079038277773861,3.5578248100441194,Female,No,Sun,Lunch,4
22.909875490290236,1.5135804165337885,Female,No,Fri,Lunch,3
28.706523043662965,1.7275886508247105,Male,Yes,Sat,Dinner,2
27.886286495879034,2.71026314819865,Male,Yes,Sat,Dinner,4
25.233414606953573,2.263503130890632,Female,Yes,Thur,Lunch,2
27.64004187577281,4.312175357485708,Female,Yes,Thur,Lunch,5
19.5368954756338,4.966262774931635,Male,No,Thur,Dinner,2
21.896642078695116,3.4424194299410864,Female,No,Sun,Lunch,4
16.261463052195747,2.9357019183603184,Female,No,Sun,Dinner,1
20.319770276492612,0.5462813929666157,Male,Yes,Fri,Lunch,3
17.26457521583517,2.8608133076592375,Male,Yes,Fri,Dinner,3
12.81475138602945,3.311034889765241,Female,No,Thur,Dinner,2
7.9599598177019395,1.8297064272440486,Male,No,Fri,Lunch,1
31.033470283731134,3.140540205359871,Female,Yes,Sat,Lunch,3
